"","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq"
"1544","8/15/2022","10:21:45","00:25:45",-16.2,112,87,47.6196823,-122.3631439,10,55.02,25.7333333333333
"1545","8/15/2022","10:21:46","00:25:46",-16,112,87,47.6196823,-122.3631515,10,55,25.75
"1546","8/15/2022","10:21:47","00:25:47",-15.9,113,87,47.6196823,-122.3631439,10,55,25.7666666666667
"1547","8/15/2022","10:21:48","00:25:48",-15.8,111,87,47.6196784,-122.3631439,10,55,25.7833333333333
"1548","8/15/2022","10:21:49","00:25:49",-15.9,111,87,47.6196937,-122.3631896,10,55,25.8
"1549","8/15/2022","10:21:50","00:25:50",-16,112,87,47.6196823,-122.3631591,10,54.99,25.8166666666667
"1550","8/15/2022","10:21:51","00:25:51",-15.9,112,87,47.6196784,-122.3631515,10,54.99,25.8333333333333
"1551","8/15/2022","10:21:52","00:25:52",-15.7,114,87,47.6196784,-122.3631439,10,54.99,25.85
"1552","8/15/2022","10:21:53","00:25:53",-15.7,114,87,47.6196746,-122.3631515,10,54.99,25.8666666666667
"1553","8/15/2022","10:21:54","00:25:54",-15.6,115,87,47.6196708,-122.3631439,10,54.99,25.8833333333333
"1554","8/15/2022","10:21:55","00:25:55",-15.5,114,87,47.6196708,-122.3631439,10,54.95,25.9
"1555","8/15/2022","10:21:56","00:25:56",-15.3,114,87,47.6196708,-122.3631439,10,54.95,25.9166666666667
"1556","8/15/2022","10:21:57","00:25:57",-15.3,114,87,47.6196708,-122.3631439,10,54.95,25.9333333333333
"1557","8/15/2022","10:21:58","00:25:58",-15.2,115,87,47.6196708,-122.3631439,10,54.95,25.95
"1558","8/15/2022","10:21:59","00:25:59",-15.1,115,87,47.6196708,-122.3631515,10,54.95,25.9666666666667
"1559","8/15/2022","10:22:00","00:26:00",-15.1,115,87,47.619667,-122.3631515,10,54.95,25.9833333333333
"1560","8/15/2022","10:22:01","00:26:01",-15.4,115,87,47.619667,-122.3631515,10,54.95,26
"1561","8/15/2022","10:22:02","00:26:02",-15.4,116,87,47.619667,-122.3631439,10,54.95,26.0166666666667
"1562","8/15/2022","10:22:03","00:26:03",-15.3,119,87,47.619667,-122.3631439,10,54.95,26.0333333333333
"1563","8/15/2022","10:22:04","00:26:04",-15.1,118,87,47.619667,-122.3631439,10,54.95,26.05
"1564","8/15/2022","10:22:05","00:26:05",-15.1,114,87,47.619667,-122.3631439,10,54.95,26.0666666666667
"1565","8/15/2022","10:22:06","00:26:06",-15.3,118,87,47.619667,-122.3631439,10,54.95,26.0833333333333
"1566","8/15/2022","10:22:07","00:26:07",-15.4,119,87,47.619667,-122.3631439,10,54.95,26.1
"1567","8/15/2022","10:22:08","00:26:08",-15.4,119,87,47.619667,-122.3631362,10,54.95,26.1166666666667
"1568","8/15/2022","10:22:09","00:26:09",-15.2,118,87,47.619667,-122.3631362,10,54.95,26.1333333333333
"1569","8/15/2022","10:22:10","00:26:10",-15,118,87,47.619667,-122.3631439,10,54.95,26.15
"1570","8/15/2022","10:22:11","00:26:11",-15.2,118,87,47.619667,-122.3631362,10,54.95,26.1666666666667
